0.895831 0.197775
0.936005 0.199302
0.976151 0.200744
1.016364 0.202623
1.056503 0.203764
1.096673 0.204609
1.136825 0.206214
1.175982 0.207040
1.216151 0.208997
1.256352 0.209934
1.296489 0.211275
1.336653 0.212001
1.376777 0.212573
1.416955 0.214197
1.457074 0.214704
1.497220 0.216876
1.537437 0.216863
1.577606 0.218345
1.617704 0.218484
1.657846 0.218898
1.698023 0.220619
1.738142 0.220075
1.778248 0.221720
1.817422 0.221574
1.857701 0.222770
1.897838 0.223483
1.937944 0.223533
1.978099 0.224594
2.004608 0.224193

0.575762 0.185321
0.615822 0.186704
0.655987 0.188187
0.696127 0.190115
0.736240 0.191852
0.775390 0.193557
0.815546 0.194840
0.855681 0.196472
0.895826 0.198033
0.935999 0.199684
0.976143 0.200310
1.016359 0.202578
1.056490 0.203580
1.096667 0.205209
1.136816 0.205867
1.176944 0.207182
1.217121 0.208723
1.257332 0.209611
1.297458 0.211366
1.337639 0.211362
1.377755 0.212905
1.416949 0.213978
1.457065 0.214789
1.497210 0.216481
1.537429 0.216551
1.577595 0.218556
1.617695 0.218398
1.657841 0.219327
1.698013 0.220021
1.738135 0.220201
1.778237 0.221737
1.818389 0.221271
1.858680 0.223143
1.898801 0.223217
1.938929 0.223525
1.979074 0.224746
2.004603 0.224743

0.535589 0.183204
0.575585 0.184714
0.615822 0.186396
0.655985 0.188743
0.696120 0.189968
0.736234 0.191906
0.776359 0.192942
0.816510 0.194890
0.856645 0.195890
0.896789 0.197857
0.936992 0.199403
0.977123 0.200967
1.016359 0.202438
1.056490 0.203683
1.096670 0.205143
1.136815 0.205617
1.176941 0.207121
1.217118 0.208298
1.257326 0.210127
1.297454 0.211387
1.337635 0.211820
1.377751 0.213349
1.417908 0.213588
1.458060 0.215551
1.498321 0.216234
1.538395 0.217069
1.578531 0.217749
1.618672 0.218013
1.658806 0.219613
1.698012 0.219431
1.738125 0.220884
1.778233 0.220910
1.818381 0.221352
1.858678 0.223017
1.898792 0.222772
1.938923 0.224030
1.979068 0.223802
2.004597 0.224469

0.496429 0.181440
0.536389 0.183083
0.576561 0.184598
0.616796 0.186835
0.655991 0.188214
0.696121 0.190070
0.736236 0.191229
0.776364 0.193114
0.816515 0.194555
0.856649 0.196196
0.896788 0.197678
0.936996 0.199284
0.977122 0.200596
1.017336 0.201898
1.057470 0.203806
1.097655 0.204441
1.137794 0.206265
1.177940 0.206767
1.218096 0.208407
1.258391 0.209777
1.297458 0.210177
1.337634 0.212075
1.377746 0.212490
1.417901 0.214371
1.458048 0.214801
1.498302 0.215577
1.538386 0.217268
1.578524 0.217138
1.618667 0.218730
1.658796 0.219107
1.698975 0.219721
1.739093 0.221081
1.779219 0.220752
1.819355 0.222202
1.859636 0.222218
1.899766 0.223049
1.940003 0.223910
1.979060 0.223631
2.004587 0.224124

0.456272 0.178897
0.496244 0.180802
0.536385 0.182594
0.576558 0.184438
0.616789 0.186015
0.656924 0.188378
0.697084 0.189818
0.737196 0.191456
0.777339 0.192932
0.817487 0.194361
0.857630 0.196450
0.896787 0.197831
0.936991 0.199499
0.977117 0.200114
1.017329 0.201717
1.057464 0.203006
1.097647 0.204536
1.137790 0.206194
1.177932 0.206793
1.218088 0.208580
1.258376 0.209512
1.298411 0.210892
1.338571 0.211761
1.378701 0.212403
1.418849 0.214093
1.459019 0.214604
1.499148 0.216518
1.539358 0.217194
1.578518 0.217720
1.618658 0.219167
1.658783 0.218790
1.698971 0.220624
1.739090 0.220678
1.779207 0.221331
1.819350 0.222785
1.859627 0.222527
1.899749 0.223742
1.939984 0.223416
1.980012 0.223831
2.004567 0.224407

0.417072 0.176683
0.457057 0.178620
0.496245 0.180431
0.536383 0.182251
0.576559 0.184103
0.616790 0.185846
0.656925 0.187433
0.697087 0.189354
0.737198 0.190763
0.777336 0.192986
0.817482 0.194221
0.857623 0.196080
0.897763 0.197207
0.937964 0.198845
0.978099 0.200389
1.018341 0.201482
1.058435 0.203120
1.098611 0.203854
1.138762 0.205776
1.177928 0.206705
1.218084 0.208104
1.258376 0.210068
1.298411 0.210278
1.338564 0.211861
1.378695 0.212346
1.418838 0.213673
1.459014 0.214950
1.499145 0.215173
1.539352 0.217194
1.579487 0.217022
1.619626 0.218192
1.659763 0.218951
1.699978 0.219002
1.740055 0.220878
1.780161 0.220691
1.820313 0.222069
1.859615 0.222284
1.899746 0.222483
1.939977 0.224172
1.980005 0.223927
2.004561 0.224307

0.376937 0.174259
0.416893 0.176344
0.457058 0.178103
0.497208 0.179976
0.537368 0.181984
0.577549 0.183962
0.617793 0.185479
0.657884 0.187698
0.698060 0.189167
0.738177 0.191004
0.777340 0.192482
0.817479 0.194402
0.857621 0.195624
0.897759 0.197322
0.937964 0.199101
0.978097 0.200079
1.018339 0.201888
1.058432 0.202760
1.098612 0.204473
