# t (s)	mx ()	my ()	mz ()	B_excit (T)	mx01 (T)	my01 (T)	mz01 (T)	mx02 (T)	mx03 (T)	mx04 (T)	mx05 (T)	mx06 (T)	mx07 (T)	mx08 (T)	mx09 (T)	mx10 (T)	mx11 (T)	mx12 (T)	mx13 (T)	mx14 (T)	mx15 (T)	mx16 (T)	mx17 (T)	mx18 (T)	mx19 (T)	mx20 (T)	mx21 (T)	mx22 (T)	mx23 (T)	mx24 (T)	mx25 (T)	mx26 (T)	mx27 (T)	mx28 (T)	mx29 (T)	mx30 (T)	mx31 (T)	mx32 (T)	mx33 (T)	mx34 (T)	mx35 (T)	mx36 (T)	mx37 (T)	mx38 (T)	mx39 (T)	mx40 (T)	mx41 (T)	mx42 (T)	mx43 (T)	mx44 (T)	mx45 (T)	mx46 (T)	mx47 (T)	mx48 (T)	mx49 (T)	mx50 (T)	mx51 (T)	mx52 (T)	mx53 (T)	mx54 (T)	mx55 (T)	mx56 (T)	mx57 (T)	mx58 (T)	mx59 (T)	mx60 (T)	mx61 (T)
2.619864520863098e-10	0.09832164	0.95774645	-1.3060505e-05	0.0007856569	0.10541665	0.9571231	-0.0028754738	0.11181612	0.10203646	0.0980011	0.09924805	0.10116915	0.102527715	0.103350334	0.1038189	0.104088716	0.10424916	0.10434973	0.10441826	0.104469195	0.1045102	0.10454501	0.10457571	0.104602434	0.104625866	0.10464606	0.10466307	0.10467687	0.10468744	0.10469473	0.10469866	0.104699604	0.10469685	0.10469038	0.1046801	0.10466636	0.10464828	0.10462582	0.10459865	0.10456627	0.10452773	0.10448312	0.10443132	0.10437145	0.104302354	0.10422266	0.10413072	0.104024656	0.10390198	0.10375837	0.10359277	0.103399314	0.10317239	0.102904424	0.10258621	0.10220484	0.101743944	0.10117994	0.100473985	0.0995923	0.09846049	0.09697998	0.09499756	0.09229138	0.08852167	0.083201945	0.07552726
2.7129015739200276e-10	0.098339766	0.9577431	2.7767437e-05	0.0009994069	0.097350486	0.9573035	-0.0029108536	0.11139615	0.10713136	0.10039365	0.09931099	0.100468144	0.10177337	0.102743216	0.10337635	0.10378023	0.10403868	0.10420709	0.10432137	0.10440267	0.10446377	0.10451186	0.10455145	0.10458416	0.10461167	0.10463474	0.1046538	0.10466909	0.10468079	0.10468896	0.10469384	0.10469466	0.10469229	0.10468651	0.10467694	0.10466326	0.10464545	0.10462325	0.10459628	0.104564056	0.10452565	0.104481205	0.104429536	0.10436978	0.10430078	0.10422117	0.10412933	0.10402336	0.10390074	0.103757225	0.10359166	0.103398256	0.10317139	0.10290345	0.102585316	0.10220402	0.101743124	0.101179175	0.10047323	0.09959159	0.09845982	0.096979365	0.09499701	0.092290975	0.0885214	0.08320177	0.075527094
2.8056040248363014e-10	0.09846584	0.9577345	6.21863e-05	0.00074290024	0.091221526	0.9574625	-0.0015279234	0.106122606	0.11034979	0.103923656	0.10060023	0.10046035	0.101324864	0.10223574	0.1029395	0.103440285	0.10378632	0.10402385	0.10418935	0.10430728	0.10439426	0.104460455	0.10451286	0.10455456	0.10458849	0.10461623	0.10463875	0.104656644	0.10467029	0.10468006	0.104686044	0.104688354	0.1046868	0.10468137	0.10467212	0.10465897	0.10464165	0.10461976	0.10459307	0.104561105	0.10452298	0.10447871	0.1044272	0.10436766	0.104298785	0.104219325	0.10412762	0.10402175	0.10389924	0.10375582	0.10359035	0.103397	0.10317022	0.102902345	0.102584265	0.10220301	0.10174221	0.1011783	0.10047241	0.099590816	0.09845912	0.09697874	0.09499652	0.09229062	0.08852119	0.08320162	0.075526915
2.9207666320695323e-10	0.0987142	0.9577223	7.584816e-05	-3.0908086e-05	0.09049367	0.9575868	0.0010706555	0.09682613	0.10932394	0.10794174	0.10351205	0.101610094	0.10147788	0.10197677	0.102568984	0.10308315	0.103484966	0.10378488	0.104005605	0.10416794	0.10428889	0.104380436	0.104451716	0.10450718	0.10455127	0.10458659	0.10461479	0.104637004	0.10465405	0.10466622	0.104674436	0.10467841	0.1046781	0.10467357	0.104665555	0.10465305	0.104636334	0.104614995	0.10458877	0.10455717	0.10451944	0.10447548	0.10442429	0.10436492	0.10429626	0.10421701	0.10412548	0.10401976	0.103897385	0.10375408	0.103588745	0.10339551	0.103168815	0.102901034	0.10258305	0.102201864	0.10174115	0.10117732	0.10047149	0.09958998	0.09845837	0.09697815	0.094996095	0.09229039	0.088521056	0.08320155	0.07552685
3.0125056750812014e-10	0.09890464	0.9577171	5.788308e-05	-0.000661344	0.09567083	0.95757	0.0026546724	0.09175269	0.10463489	0.109171614	0.10603357	0.10328222	0.102250524	0.10220485	0.10253539	0.10294606	0.10332306	0.10363325	0.10387658	0.10406327	0.10420602	0.10431552	0.10440111	0.10446751	0.10452	0.10456172	0.104594834	0.10462076	0.10464084	0.10465523	0.104664974	0.10467025	0.10467115	0.10466819	0.10466053	0.10464873	0.104632586	0.10461172	0.10458585	0.10455459	0.104517065	0.10447338	0.104422376	0.104363196	0.10429467	0.10421557	0.10412418	0.10401856	0.103896275	0.10375305	0.10358783	0.10339464	0.10316801	0.10290031	0.10258235	0.10220124	0.101740584	0.101176806	0.10047103	0.09958958	0.098458104	0.09697798	0.09499603	0.09229041	0.08852112	0.083201624	0.07552694
3.103924648080324e-10	0.09901849	0.9577181	2.1062386e-05	-0.0009874012	0.10347632	0.95740765	0.003025492	0.091630936	0.09862344	0.107803784	0.107746944	0.105171934	0.103485	0.102844104	0.10280072	0.103008054	0.10328759	0.10355985	0.10379531	0.10398776	0.1041412	0.10426208	0.10435807	0.10443318	0.10449268	0.10454005	0.10457737	0.10460691	0.10462965	0.10464641	0.10465781	0.10466452	0.10466629	0.10466381	0.10465695	0.10464577	0.10463004	0.10460949	0.10458392	0.10455295	0.104515634	0.104472116	0.104421295	0.10436223	0.10429382	0.104214825	0.10412349	0.10401795	0.10389574	0.10375256	0.10358741	0.10339428	0.103167675	0.10290001	0.1025821	0.10220103	0.10174041	0.101176664	0.10047095	0.09958958	0.09845817	0.09697815	0.09499628	0.09229066	0.08852137	0.08320189	0.07552724
3.2175639795437487e-10	0.09900566	0.9577258	-2.9660452e-05	-0.0007661831	0.1115787	0.9571048	0.0016471507	0.0982859	0.093578056	0.10307031	0.10765873	0.10694027	0.105228305	0.10406048	0.10352963	0.103396975	0.10346739	0.103622496	0.10379789	0.10396342	0.10410754	0.1042279	0.104327254	0.104406945	0.104471125	0.10452265	0.104563646	0.104595914	0.10462082	0.10463935	0.1046522	0.1046604	0.1046633	0.10466142	0.10465518	0.10464446	0.10462906	0.10460881	0.10458348	0.10455265	0.1045155	0.10447209	0.104421325	0.104362346	0.10429401	0.10421503	0.10412375	0.104018256	0.10389606	0.1037529	0.10358773	0.10339464	0.103168026	0.10290037	0.1025825	0.10220141	0.1017408	0.10117711	0.100471444	0.09959011	0.09845878	0.096978776	0.094996914	0.09229126	0.08852196	0.08320252	0.07552787
3.308095393153331e-10	0.09888715	0.9577336	-5.5968314e-05	-0.00018914326	0.11331036	0.9569702	-0.00031708734	0.105931535	0.094026804	0.09866958	0.105610766	0.107228026	0.106300004	0.10510484	0.10431233	0.10391708	0.10378732	0.10380767	0.10389872	0.10401455	0.10413075	0.10423635	0.10432838	0.10440488	0.10446801	0.10451948	0.10456117	0.10459407	0.10461954	0.10463874	0.10465238	0.104660705	0.10466358	0.104662284	0.104656056	0.10464545	0.10463017	0.10460998	0.10458467	0.10455386	0.10451669	0.10447327	0.10442247	0.10436346	0.1042951	0.1042161	0.10412475	0.10401923	0.103897	0.103753805	0.10358862	0.103395484	0.10316889	0.10290118	0.10258328	0.102202214	0.10174157	0.101177864	0.10047221	0.0995909	0.09845955	0.09697954	0.094997644	0.0922919	0.08852259	0.083203144	0.07552849
3.4206275061588653e-10	0.09868498	0.95774007	-5.7579633e-05	0.0006116801	0.108410075	0.9570522	-0.0024745662	0.112613454	0.10012183	0.09553046	0.101576485	0.105804384	0.10662956	0.10603988	0.10525992	0.1046774	0.10433501	0.10417843	0.10414002	0.10416799	0.10422712	0.10429685	0.1043665	0.104429595	0.104484715	0.10453122	0.10456996	0.10460118	0.10462558	0.10464396	0.1046568	0.10466463	0.10466794	0.104665935	0.10465988	0.1046489	0.10463344	0.1046131	0.10458766	0.1045567	0.10451939	0.1044758	0.10442489	0.104365766	0.104297295	0.10421817	0.10412673	0.104021095	0.10389878	0.103755526	0.10359023	0.10339701	0.10317034	0.10290261	0.10258467	0.102203526	0.101742834	0.10117911	0.10047344	0.09959209	0.09846066	0.09698056	0.09499853	0.09229277	0.08852341	0.083203994	0.07552922
3.5103356128885453e-10	0.09855232	0.95773953	-3.6293924e-05	0.0009722271	0.10094155	0.95722646	-0.0030653297	0.11274721	0.10673165	0.09645456	0.098607235	0.10353343	0.10586365	0.106187396	0.10575136	0.10521292	0.104794286	0.10453169	0.104396075	0.104347564	0.10435098	0.104382	0.104425214	0.10447069	0.104514025	0.10455284	0.10458616	0.10461371	0.104635715	0.10465246	0.104664125	0.1046709	0.104672946	0.10467098	0.10466406	0.10465298	0.10463707	0.10461642	0.10459073	0.10455954	0.10452205	0.10447826	0.10442718	0.104367934	0.104299344	0.10422008	0.104128495	0.10402277	0.103900366	0.10375702	0.103591636	0.10339834	0.10317161	0.10290386	0.10258579	0.10220461	0.10174389	0.10118009	0.100474395	0.09959297	0.09846147	0.09698126	0.094999135	0.09229333	0.08852401	0.083204545	0.07552967
3.622324322183539e-10	0.0984886	0.9577311	1.7809331e-06	0.0008207096	0.09234502	0.95743173	-0.0019739852	0.10641675	0.11212611	0.101597875	0.0972157	0.1004007	0.10381068	0.1054218	0.10576056	0.1055618	0.105230756	0.10493658	0.10472803	0.10460265	0.10454027	0.10452004	0.104525074	0.10454339	0.104567416	0.1045926	0.10461634	0.1046369	0.104654126	0.10466713	0.104675926	0.10468086	0.104681484	0.10467802	0.104670584	0.10465842	0.104642056	0.10462089	0.10459473	0.10456318	0.10452538	0.10448129	0.104429975	0.10437052	0.104301706	0.10422228	0.104130566	0.104024686	0.10390214	0.10375868	0.1035932	0.1033998	0.103172995	0.102905154	0.10258703	0.10220575	0.101745	0.101181105	0.10047531	0.099593796	0.09846217	0.09698181	0.094999634	0.09229384	0.08852453	0.083205	0.07553
3.7121002203889525e-10	0.09852486	0.9577218	2.5793723e-05	0.00028188442	0.08964835	0.9575456	-8.898488e-05	0.098922074	0.11154529	0.10683098	0.09872504	0.09874587	0.10181112	0.10414333	0.10519707	0.10545398	0.10535166	0.105141245	0.10494038	0.10478952	0.10469216	0.10463835	0.10461496	0.10461119	0.10461847	0.10463118	0.10464565	0.104659595	0.104671635	0.10468111	0.10468706	0.10469011	0.10468924	0.104684375	0.10467556	0.104663	0.10464585	0.10462419	0.10459767	0.10456579	0.10452766	0.10448338	0.10443183	0.10437218	0.10430322	0.104223676	0.10413183	0.10402584	0.10390319	0.103759654	0.10359411	0.10340064	0.103173755	0.10290586	0.10258768	0.10220635	0.101745546	0.101181604	0.100475706	0.0995941	0.098462395	0.096981965	0.09499977	0.092293985	0.088524684	0.08320511	0.07553006
3.8020103594767126e-10	0.098607995	0.9577156	3.4018998e-05	-0.00038217506	0.09205959	0.95758694	0.0018269885	0.09279083	0.1066134	0.11044679	0.10217648	0.09864426	0.1001689	0.102583826	0.10419688	0.10496287	0.10519662	0.10516852	0.10504768	0.104918465	0.104814544	0.10474314	0.104699865	0.10467815	0.1046705	0.104671314	0.104676604	0.10468354	0.104690276	0.10469558	0.10469864	0.1046992	0.1046961	0.10469018	0.10468069	0.10466687	0.1046493	0.10462701	0.10460005	0.10456781	0.104529396	0.104484916	0.1044332	0.10437334	0.10430423	0.104224555	0.10413265	0.10402655	0.10390384	0.10376023	0.103594616	0.10340109	0.10317414	0.10290622	0.10258797	0.1022066	0.10174576	0.10118171	0.10047575	0.09959408	0.0984623	0.09698188	0.094999686	0.09229394	0.08852464	0.08320506	0.07553004
3.914465446416683e-10	0.09870833	0.9577166	2.055648e-05	-0.0009457971	0.100423776	0.95747334	0.0030076057	0.09088727	0.09787428	0.10998275	0.10711191	0.10094146	0.09951762	0.10091257	0.102668904	0.1039182	0.10460645	0.10489989	0.104972735	0.10494411	0.1048833	0.10482334	0.10477616	0.10474444	0.10472541	0.10471557	0.104711704	0.10471115	0.104711875	0.1047125	0.10471194	0.10470932	0.104704626	0.10469687	0.10468558	0.10467095	0.10465246	0.10462967	0.104602106	0.10456943	0.10453069	0.104485966	0.104434036	0.104374	0.10430472	0.10422495	0.10413294	0.104026794	0.103903994	0.103760295	0.10359466	0.10340112	0.10317412	0.10290612	0.10258784	0.102206446	0.1017455	0.10118144	0.100475386	0.09959366	0.09846188	0.09698149	0.09499938	0.092293635	0.08852434	0.08320482	0.07552997
4.0043142460070624e-10	0.09873964	0.9577236	-8.018869e-07	-0.00094050326	0.10776814	0.95725936	0.0024753269	0.094660774	0.09277962	0.10554924	0.10941597	0.104018144	0.100470595	0.10033887	0.10161593	0.1029491	0.103901915	0.10445762	0.1047288	0.10482942	0.10484442	0.10482435	0.104795575	0.104770124	0.1047513	0.104738936	0.1047316	0.10472752	0.104725055	0.104722925	0.10472008	0.10471581	0.104709215	0.1047004	0.10468828	0.1046731	0.10465393	0.104630746	0.104602866	0.10456991	0.10453098	0.104486085	0.10443402	0.104373895	0.104304545	0.10422469	0.10413265	0.10402647	0.10390364	0.10375992	0.10359426	0.10340072	0.10317369	0.102905676	0.10258737	0.10220597	0.10174502	0.1011809	0.10047484	0.09959311	0.098461375	0.09698106	0.09499901	0.092293285	0.08852401	0.08320462	0.07552992
4.11641726679394e-10	0.0987012	0.9577355	-2.3039434e-05	-0.0003698723	0.112537466	0.95703936	0.00034787992	0.10323552	0.09251225	0.09803848	0.10832439	0.10752279	0.103151076	0.10099501	0.101037666	0.10196318	0.102962516	0.10373284	0.10423383	0.10451998	0.104665376	0.10472888	0.104750596	0.104753286	0.10474919	0.10474384	0.10473918	0.10473547	0.10473234	0.10472915	0.10472504	0.10471964	0.104712084	0.10470242	0.1046896	0.10467381	0.10465421	0.10463066	0.10460254	0.1045694	0.10453032	0.104485296	0.10443314	0.10437298	0.10430362	0.104223765	0.10413166	0.10402549	0.10390269	0.10375898	0.103593305	0.1033998	0.103172794	0.10290476	0.102586485	0.102205075	0.1017441	0.10118003	0.100474015	0.09959233	0.09846068	0.0969805	0.09499849	0.09229281	0.088523604	0.08320442	0.07552991
4.2059667429983623e-10	0.09863357	0.95774394	-2.6936625e-05	0.00029199835	0.1107862	0.95704025	-0.0016105582	0.109571345	0.09721165	0.09387254	0.10448211	0.10859427	0.105640434	0.102531634	0.10140568	0.10163897	0.10238469	0.10315634	0.10376367	0.104176395	0.10443124	0.10457671	0.10465551	0.10469518	0.10471443	0.1047234	0.10472731	0.10472865	0.104728304	0.10472659	0.104723416	0.10471821	0.10471122	0.104701385	0.10468857	0.104672454	0.10465295	0.10462929	0.10460119	0.10456802	0.104528986	0.10448393	0.10443181	0.1043717	0.10430239	0.10422255	0.10413049	0.104024366	0.10390161	0.10375794	0.10359231	0.10339882	0.10317185	0.10290383	0.10258559	0.10220422	0.10174327	0.101179235	0.100473285	0.09959172	0.09846015	0.096980035	0.094998084	0.09229246	0.08852335	0.08320432	0.07552993
4.3178708138329635e-10	0.09856323	0.95774865	-1.19244405e-05	0.0009086554	0.1028829	0.9572262	-0.0029834865	0.11251009	0.10573486	0.094265714	0.098522834	0.106806286	0.10770214	0.105028085	0.10286027	0.10204567	0.10215506	0.10266413	0.10323669	0.103720784	0.104077354	0.10431846	0.104474545	0.104570724	0.10462965	0.10466577	0.10468789	0.10470131	0.104708984	0.10471268	0.104712926	0.104710005	0.104704544	0.10469574	0.104683734	0.10466848	0.104649276	0.10462593	0.10459809	0.10456521	0.10452635	0.104481444	0.10442948	0.10436953	0.10430036	0.104220614	0.10412867	0.10402263	0.10389997	0.10375642	0.103590846	0.10339739	0.10317054	0.10290257	0.10258441	0.10220307	0.10174221	0.101178296	0.10047249	0.09959104	0.09845959	0.09697952	0.094997644	0.09229211	0.08852316	0.083204255	0.07552994
4.4073475936220145e-10	0.09855625	0.95774543	8.820047e-06	0.0009704047	0.09540469	0.9574054	-0.002618493	0.10968364	0.11098405	0.09903682	0.09549279	0.1033983	0.10765248	0.10669929	0.104477465	0.102996945	0.10248347	0.10260026	0.102989994	0.10342763	0.10380664	0.10409578	0.104302965	0.10444288	0.10453618	0.10459799	0.10463878	0.104665495	0.10468263	0.10469291	0.10469794	0.10469847	0.104695246	0.104688115	0.10467782	0.10466325	0.104644865	0.10462208	0.104594715	0.10456223	0.10452364	0.104479	0.10442723	0.10436747	0.10429847	0.104218885	0.10412709	0.10402115	0.10389859	0.103755124	0.103589654	0.103396274	0.103169456	0.10290163	0.10258352	0.102202244	0.10174149	0.10117768	0.100471966	0.09959063	0.098459244	0.09697921	0.09499735	0.0922919	0.0885231	0.08320423	0.07552988
4.5186950565844293e-10	0.09862054	0.9577348	2.9830571e-05	0.00046829588	0.08999536	0.95757496	-0.0005972983	0.10170078	0.1120102	0.107088916	0.09636897	0.09888902	0.10530766	0.107389994	0.10630231	0.104626186	0.10348802	0.10302782	0.103034854	0.10327442	0.10358074	0.10386695	0.10410237	0.10427919	0.104407884	0.10449965	0.104564175	0.104609154	0.10464001	0.10466031	0.10467269	0.104678884	0.10468022	0.10467607	0.10466792	0.1046552	0.10463809	0.10461641	0.104589865	0.104558006	0.10451996	0.10447578	0.10442441	0.104364924	0.10429616	0.10421682	0.10412522	0.10401943	0.10389704	0.10375371	0.10358835	0.10339507	0.10316837	0.10290063	0.102582626	0.10220148	0.10174085	0.10117716	0.10047157	0.09959032	0.09845898	0.09697896	0.09499715	0.09229182	0.08852308	0.0832042	0.07552979
4.6071695088582286e-10	0.09870525	0.9577264	3.3229e-05	-0.0001787546	0.09110604	0.9576444	0.0013850733	0.09514065	0.10818459	0.11161741	0.10063084	0.097030036	0.102391005	0.10650195	0.107028686	0.10586202	0.1045652	0.103729144	0.10338663	0.10338388	0.10355218	0.10377563	0.10399278	0.104174204	0.10431677	0.10442462	0.10450418	0.104562	0.10460328	0.1046319	0.1046506	0.10466196	0.10466648	0.104665376	0.10465924	0.10464827	0.1046325	0.10461179	0.104586035	0.104554735	0.10451723	0.10447347	0.10442243	0.10436318	0.10429464	0.10421551	0.10412408	0.104018435	0.103896126	0.1037529	0.103587635	0.10339446	0.10316783	0.10290017	0.102582276	0.102201216	0.101740666	0.101177074	0.10047151	0.09959028	0.09845894	0.09697893	0.09499715	0.09229185	0.0885231	0.083204165	0.07552973
4.717088348580263e-10	0.09879514	0.95772296	1.800713e-05	-0.0008460273	0.0984134	0.95757836	0.0029322177	0.09123744	0.10043132	0.11168971	0.10749514	0.09841002	0.09925955	0.10397694	0.10656952	0.106735624	0.10582983	0.10483461	0.104149215	0.10382012	0.10375037	0.10382718	0.10396575	0.104113124	0.104246326	0.10435713	0.10444488	0.10451229	0.104562685	0.10459941	0.104624934	0.104641564	0.104650475	0.10465283	0.10464932	0.104640365	0.10462623	0.10460683	0.104582004	0.10455156	0.104514636	0.104471415	0.104420744	0.10436181	0.10429351	0.104214594	0.10412334	0.10401785	0.10389565	0.103752516	0.103587374	0.10339431	0.103167735	0.10290011	0.102582306	0.10220135	0.101740874	0.10117732	0.10047175	0.09959048	0.098459125	0.09697914	0.09499737	0.09229203	0.08852317	0.08320413	0.07552972
4.804653386425585e-10	0.09881702	0.9577267	-3.7580671e-06	-0.0009952099	0.1059097	0.9573837	0.0028015238	0.09314793	0.09502788	0.10735246	0.111245506	0.10211799	0.09844802	0.10164165	0.10517079	0.10660177	0.10643996	0.105657354	0.10488049	0.104351655	0.10408596	0.10401325	0.10405217	0.10414094	0.10424278	0.104338855	0.10442143	0.10448867	0.10454122	0.104580946	0.10460969	0.104629196	0.104640596	0.10464509	0.1046433	0.10463571	0.10462268	0.10460414	0.104580015	0.10455002	0.10451356	0.10447064	0.10442025	0.1043615	0.10429335	0.10421455	0.104123406	0.10401799	0.10389584	0.10375277	0.10358765	0.103394665	0.10316812	0.102900505	0.10258274	0.102201834	0.10174137	0.101177774	0.10047216	0.09959085	0.098459445	0.096979454	0.09499767	0.09229226	0.08852327	0.083204165	0.07552978
4.913800445752026e-10	0.09876498	0.95773584	-2.8838545e-05	-0.00060513016	0.112244286	0.95711654	0.001041685	0.100503966	0.09276811	0.09959113	0.110954545	0.1076305	0.100283556	0.09970347	0.10277712	0.105359316	0.10637335	0.10625952	0.10568565	0.10508694	0.10464847	0.10439788	0.10429268	0.10428084	0.104317464	0.10437384	0.104433715	0.104488865	0.10453565	0.10457316	0.10460173	0.104622014	0.10463451	0.104640126	0.10463949	0.10463294	0.10462074	0.10460288	0.10457929	0.10454976	0.104513645	0.10447096	0.104420744	0.104362175	0.104294136	0.10421539	0.10412426	0.104018904	0.1038968	0.10375372	0.103588626	0.10339564	0.10316909	0.1029015	0.10258373	0.10220279	0.10174227	0.10117859	0.10047289	0.09959147	0.098460026	0.09697999	0.094998136	0.092292525	0.08852341	0.08320428	0.07552995
5.001073211750797e-10	0.098677486	0.95774287	-3.762467e-05	8.091738e-06	0.11231692	0.9570404	-0.0009259232	0.107323006	0.09536636	0.09475616	0.10672967	0.11041603	0.10348441	0.099714495	0.10108999	0.10379403	0.105603874	0.10620742	0.10604187	0.105578005	0.105113655	0.10477104	0.10456372	0.104466	0.10443843	0.10445012	0.104480386	0.10451654	0.10455162	0.10458215	0.10460655	0.10462456	0.10463592	0.10464101	0.10464017	0.10463361	0.10462147	0.10460369	0.10458025	0.10455082	0.10451478	0.10447212	0.104421936	0.10436339	0.10429537	0.10421659	0.10412545	0.10402007	0.103897944	0.10375486	0.10358974	0.10339667	0.10317013	0.10290255	0.10258467	0.10220366	0.10174305	0.10117929	0.10047351	0.09959204	0.09846054	0.09698042	0.09499849	0.09229276	0.08852355	0.083204396	0.07553007
5.110138275215631e-10	0.09856247	0.95774686	-2.9305296e-05	0.0007382168	0.10607915	0.95715755	-0.0027786274	0.112319544	0.1023346	0.09361955	0.0993334	0.10968213	0.10765355	0.10184448	0.10023582	0.10184501	0.104001135	0.10540966	0.10593045	0.10586419	0.10554997	0.105206475	0.104930505	0.10474845	0.1046444	0.10459513	0.10458036	0.10458447	0.104597606	0.10461308	0.10462778	0.104639255	0.104646094	0.10464848	0.10464591	0.104638204	0.10462528	0.10460695	0.10458314	0.10455351	0.104517266	0.10447442	0.104424104	0.10436545	0.104297355	0.104218476	0.10412723	0.10402176	0.103899576	0.10375643	0.103591196	0.10339807	0.10317145	0.102903806	0.10258583	0.10220464	0.101743914	0.10118003	0.10047417	0.099592626	0.09846105	0.09698084	0.09499874	0.09229296	0.08852368	0.08320449	0.07553015
5.219390247410233e-10	0.09849966	0.95774317	-5.3664894e-06	0.0009965269	0.09661375	0.95735985	-0.0028941105	0.11044859	0.10920874	0.09821224	0.094235174	0.10450175	0.109444015	0.10525644	0.1012868	0.10079241	0.10229136	0.10401797	0.105161965	0.10563643	0.10565874	0.105467916	0.1052264	0.10501855	0.10486681	0.104767956	0.104710035	0.10467974	0.1046667	0.104663104	0.10466377	0.104665376	0.10466523	0.10466286	0.10465666	0.10464655	0.104631804	0.104612246	0.104587555	0.10455727	0.10452045	0.10447724	0.104426585	0.10436771	0.104299374	0.10422035	0.10412894	0.10402331	0.10390102	0.10375778	0.103592455	0.10339917	0.103172496	0.10290476	0.10258666	0.10220533	0.10174447	0.10118048	0.10047456	0.09959299	0.09846133	0.096981004	0.0949988	0.09229296	0.08852372	0.08320447	0.075530015
5.306980137076287e-10	0.09850921	0.9577344	1.5315909e-05	0.0007359149	0.09073944	0.95749336	-0.0016280926	0.104600124	0.11159033	0.10397492	0.09424234	0.099234805	0.10807792	0.10755379	0.10324953	0.10103207	0.10137083	0.10281574	0.10420345	0.105075486	0.10543872	0.10546725	0.10533754	0.105168045	0.10501512	0.10489772	0.10481612	0.1047631	0.10473064	0.104711466	0.10470002	0.10469229	0.10468543	0.10467791	0.10466807	0.10465529	0.10463859	0.10461762	0.10459181	0.104560666	0.104523234	0.104479566	0.10442857	0.10436937	0.104300804	0.10422159	0.10413007	0.1040243	0.10390188	0.10375852	0.10359312	0.10339977	0.10317298	0.10290517	0.10258694	0.10220554	0.1017446	0.10118057	0.10047462	0.099593036	0.09846133	0.09698093	0.094998665	0.09229285	0.08852361	0.08320432	0.07552979
5.416944816621865e-10	0.09858468	0.9577207	3.0520565e-05	-2.0971997e-06	0.08949194	0.9575919	0.00083706586	0.09575765	0.108944856	0.10985296	0.099343784	0.094952725	0.10345246	0.108261876	0.1060249	0.10266907	0.10128997	0.10173552	0.102922335	0.10405048	0.1047972	0.105156764	0.10525201	0.10520713	0.1051103	0.10500868	0.10492207	0.104855314	0.104806766	0.104772285	0.104747646	0.10472898	0.104713716	0.10469954	0.10468469	0.10466789	0.104648225	0.10462494	0.104597494	0.104565084	0.10452669	0.104482286	0.10443074	0.10437111	0.10430217	0.104222715	0.10413097	0.10402503	0.10390246	0.10375897	0.103593424	0.10339999	0.10317309	0.10290515	0.102586836	0.10220536	0.1017444	0.10118035	0.10047441	0.099592775	0.09846105	0.09698062	0.09499836	0.09229258	0.08852334	0.08320397	0.07552939
5.505276625286086e-10	0.09866504	0.9577136	2.9252933e-05	-0.00061949826	0.093973756	0.95757645	0.002516044	0.09112094	0.1033074	0.11111927	0.105271354	0.095355436	0.09919123	0.10660557	0.107459225	0.1045751	0.10218283	0.10154968	0.10215786	0.10318585	0.10409333	0.10468733	0.10499038	0.105090976	0.10508283	0.10502863	0.10496307	0.10490226	0.10485185	0.10481202	0.10478093	0.104756035	0.10473522	0.10471637	0.10469778	0.10467786	0.10465602	0.10463091	0.10460202	0.10456843	0.10452921	0.104484245	0.104432166	0.10437212	0.10430289	0.104223214	0.10413129	0.10402524	0.10390252	0.103758916	0.1035933	0.1033998	0.10317282	0.102904774	0.10258643	0.102204986	0.10174401	0.10117997	0.10047404	0.0995924	0.09846068	0.09698027	0.09499808	0.092292316	0.08852303	0.083203614	0.07552905
5.616153599447554e-10	0.09874112	0.95771456	1.3427459e-05	-0.0009977764	0.103480674	0.9573809	0.0030837636	0.09164711	0.09568466	0.10761008	0.110729516	0.10058163	0.096199274	0.102591075	0.107222356	0.106642194	0.10413123	0.102345705	0.10191193	0.10240441	0.10321532	0.10395193	0.10447048	0.10476568	0.10490252	0.10494423	0.104936264	0.10490713	0.104871914	0.10483766	0.104806915	0.1047797	0.10475568	0.10473328	0.104711376	0.10468854	0.10466423	0.104637384	0.10460683	0.10457207	0.10453187	0.1044861	0.10443346	0.10437294	0.10430337	0.10422339	0.10413129	0.10402505	0.103902206	0.10375845	0.10359278	0.103399225	0.10317215	0.10290403	0.102585725	0.102204315	0.101743385	0.10117941	0.10047348	0.099591844	0.098460145	0.096979834	0.09499772	0.09229195	0.08852259	0.08320316	0.07552868
5.704493003000711e-10	0.09875844	0.95772165	-3.0544072e-06	-0.00082569505	0.110257156	0.957141	0.0020747576	0.096947335	0.09240907	0.10225036	0.11122793	0.10630354	0.09714947	0.09940517	0.105357796	0.10726295	0.105757855	0.10363323	0.102407955	0.10224998	0.1027297	0.103398085	0.103990965	0.104406394	0.10465818	0.104790404	0.104846425	0.104859464	0.104850255	0.104831226	0.10480874	0.104785435	0.10476284	0.10474038	0.10471784	0.10469425	0.10466893	0.10464092	0.104609564	0.10457406	0.10453327	0.10448703	0.10443401	0.10437321	0.1043034	0.104223244	0.104131	0.10402466	0.10390173	0.10375791	0.10359217	0.103398606	0.10317151	0.10290338	0.102585115	0.10220378	0.10174292	0.10117898	0.10047306	0.09959145	0.09845977	0.09697956	0.0949975	0.09229168	0.08852226	0.08320284	0.07552845
