1.443433  0.36057089999999997  0.20965860532341865 0.209657633900486
1.503789  0.36057089999999997  0.211020920218351 0.21102414492391627
0.3008055  0.3008055  0.18315 0.18315
0.36057089999999997  0.3008055  0.18466787999356638 0.18469102428469486
0.4210471  0.3008055  0.18663092542523646 0.18664578850744604
0.4808693  0.3008055  0.1879504605842887 0.1879303089103401
0.5413045  0.3008055  0.18937794567889826 0.18935797323677234
0.6017396  0.3008055  0.19167425950057235 0.19168977882108335
0.661558  0.3008055  0.19186071480070813 0.19181023423215496
0.722076  0.3008055  0.1951859914846808 0.195188536275007
0.7818239  0.3008055  0.19603853926761802 0.19607090349646192
0.8423139  0.3008055  0.1967561575826885 0.1967579740913842
0.9020751  0.3008055  0.19948186072855745 0.19950517043877336
0.9625343000000001  0.3008055  0.1998103243639975 0.1998166358586432
1.022985  0.3008055  0.20053458133840196 0.20050852198573765
1.0827360000000001  0.3008055  0.2032902044751248 0.20330704094107385
1.1432090000000001  0.3008055  0.2033688705306556 0.20336231139139915
1.202952  0.3008055  0.2041493518023889 0.204133582209933
1.263542  0.3008055  0.20693689590957734 0.20693872917209344
1.3232490000000001  0.3008055  0.20669194546105613 0.2066287541828958
1.383748  0.3008055  0.20794033815581414 0.2079412779510915
1.443433  0.3008055  0.21029964832627202 0.21024012477447693
1.503789  0.3008055  0.21057012523182425 0.2105373461847427
0.24032810000000002  0.24032810000000002  0.1812637 0.1812637
0.3008055  0.24032810000000002  0.1832385393759297 0.18323773854520944
0.36057089999999997  0.24032810000000002  0.18474373429510618 0.18472828498443372
0.4210471  0.24032810000000002  0.186846173539585 0.186869441020341
0.4808693  0.24032810000000002  0.18781996095653544 0.18781091385473833
0.5413045  0.24032810000000002  0.190217651576041 0.19021622584026032
0.6017396  0.24032810000000002  0.19128157962648765 0.19124469939734134
0.661558  0.24032810000000002  0.19231778337501532 0.1923166210088958
0.722076  0.24032810000000002  0.19506065828729088 0.1950827373012596
0.7818239  0.24032810000000002  0.1953074438199387 0.19529538258237567
0.8423139  0.24032810000000002  0.1966856566329123 0.19668719746495789
0.9020751  0.24032810000000002  0.1993532528198227 0.1993587774713204
0.9625343000000001  0.24032810000000002  0.19949547122551864 0.19950759481101732
1.022985  0.24032810000000002  0.2009245564220487 0.20093324220161612
1.0827360000000001  0.24032810000000002  0.203518919212225 0.2035250000948599
1.1432090000000001  0.24032810000000002  0.20336578829730098 0.20338038440860756
1.202952  0.24032810000000002  0.20450852336991573 0.2044995062847325
1.263542  0.24032810000000002  0.2074948802684222 0.20752351660856277
1.3232490000000001  0.24032810000000002  0.2069901175639191 0.20698981622508036
1.383748  0.24032810000000002  0.2079294022736466 0.20792094699106406
1.443433  0.24032810000000002  0.21039278224997154 0.21037613733771432
1.503789  0.24032810000000002  0.21137240109603378 0.21136905972567674
0.1805994  0.1805994  0.1791557 0.1791557
0.24032810000000002  0.1805994  0.18130241538804256 0.18130265463959078
0.3008055  0.1805994  0.1826523303967025 0.18263830607672696
0.36057089999999997  0.1805994  0.18536210882978693 0.18539391396157165
0.4210471  0.1805994  0.18643802024250472 0.18645173622453393
0.4808693  0.1805994  0.18797682560541332 0.18793832981769448
0.5413045  0.1805994  0.1899843818726823 0.18995127070086476
0.6017396  0.1805994  0.1910003192433026 0.190999885322011
0.661558  0.1805994  0.19329675818316322 0.1933056134989264
0.722076  0.1805994  0.19425636759338044 0.19425303855639928
0.7818239  0.1805994  0.19490826375318474 0.1948909176742835
0.8423139  0.1805994  0.19792760743018692 0.1979285960124779
0.9020751  0.1805994  0.1992977386787923 0.19932309312950353
0.9625343000000001  0.1805994  0.19906584184353115 0.1990395292264922
1.022985  0.1805994  0.2015590259656078 0.20156605647006062
1.0827360000000001  0.1805994  0.20353816842451197 0.2035635172632633
1.1432090000000001  0.1805994  0.20309868862360303 0.20308781855184344
1.202952  0.1805994  0.20488900939902818 0.20491958137958577
1.263542  0.1805994  0.2073953434138874 0.2073973517452115
1.3232490000000001  0.1805994  0.2073140750231868 0.2073231222187235
1.383748  0.1805994  0.20799026514654725 0.2080073901299104
1.443433  0.1805994  0.2110317899892304 0.21103948327407213
1.503789  0.1805994  0.21105404840719919 0.21104765802417552
0.1201007  0.1201007  0.1768103 0.1768103
0.1805994  0.1201007  0.17902085022514067 0.17901522866833086
0.24032810000000002  0.1201007  0.18070645035839242 0.1806912765708663
0.3008055  0.1201007  0.18178354797657897 0.18176011631970945
0.36057089999999997  0.1201007  0.18523621677538757 0.1852561236730363
0.4210471  0.1201007  0.18600396663579816 0.1859926040435227
0.4808693  0.1201007  0.18843040298426358 0.18847544578639067
0.5413045  0.1201007  0.19036140616046168 0.19036197593398083
0.6017396  0.1201007  0.19100534727259874 0.19098005491063658
0.661558  0.1201007  0.19343698144429872 0.19344916183771171
0.722076  0.1201007  0.19386620371650992 0.1938324456213065
0.7818239  0.1201007  0.19483610505269155 0.19482411783441717
0.8423139  0.1201007  0.1978655878080862 0.1978671741712382
0.9020751  0.1201007  0.19877841611315636 0.19875286299661174
0.9625343000000001  0.1201007  0.1988261916496211 0.19881830842686515
1.022985  0.1201007  0.2018717213116441 0.20189811330634658
1.0827360000000001  0.1201007  0.20317971593291026 0.20319196545024745
1.1432090000000001  0.1201007  0.20360178660638212 0.20356751282725352
1.202952  0.1201007  0.20424619853370404 0.20424351990543343
1.263542  0.1201007  0.20702759337769533 0.20702586565618414
1.3232490000000001  0.1201007  0.20836883542368584 0.20838285746329405
1.383748  0.1201007  0.20737263265905992 0.20733620442150447
1.443433  0.1201007  0.21014715174764156 0.21012169324817817
1.503789  0.1201007  0.21094660673275617 0.21092361924664643
0.06038413  0.06038413  0.1745947 0.1745947
0.1201007  0.06038413  0.17636712120070777 0.17632905998110232
0.1805994  0.06038413  0.1784034634752433 0.1783838526429809
0.24032810000000002  0.06038413  0.1807273926302932 0.18073928423613614
0.3008055  0.06038413  0.18291104968153904 0.18292335768341084
0.36057089999999997  0.06038413  0.18401218316372459 0.1840133881463519
0.4210471  0.06038413  0.18657097882262025 0.18661212213548575
0.4808693  0.06038413  0.18820052578983248 0.18820006313679874
0.5413045  0.06038413  0.18870501089012837 0.18864679217343633
0.6017396  0.06038413  0.19173752583959666 0.19174303256132827
0.661558  0.06038413  0.1930336487149197 0.19303044171967235
0.722076  0.06038413  0.19377244025705906 0.19376191971680018
0.7818239  0.06038413  0.19667850422254549 0.19668682098923762
0.8423139  0.06038413  0.19743957419646121 0.19740821323845945
0.9020751  0.06038413  0.1983770640371487 0.19837865554186634
0.9625343000000001  0.06038413  0.2002152764688185 0.20018738256575294
1.022985  0.06038413  0.20179061683874597 0.20179994753592867
1.0827360000000001  0.06038413  0.20136625957230095 0.2013397830347901
